Date,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD,MACD_SIGNAL,BB_UPPER,BB_LOWER,BB_MIDDLE,ADX_14,OBV
2023-04-13,160.8604995727539,154.82599975585936,162.12698596427856,159.05248332558045,0.6366649737382734,-0.7636630674389808,-0.7588849210633445,167.67480159143304,154.04619755407475,160.8604995727539,0.3386319926423836,1.181945584788961
2023-04-14,161.3284996032715,155.22160003662108,162.60129684883066,159.50859616915724,0.6277748040909965,-0.7293773339738936,-0.7640309380844984,167.97756077962063,154.67943842692236,161.3284996032715,0.3373298242565934,0.9889577962893906
2023-04-17,161.83999938964843,155.5097998046875,163.00571206093963,159.9324035438522,0.6280942162083462,-0.7107585371733829,-0.7647089918066261,167.99478688270494,155.6852118965919,161.83999938964843,0.33612066789835976,1.1366015798733786
2023-04-18,162.2934997558594,155.74919982910157,163.53867962398016,160.41667003843372,0.6482586474666908,-0.6644633386620651,-0.755079129317729,168.40727556714134,156.17972394457743,162.2934997558594,0.33990535630249347,1.3183295732340303
2023-04-19,162.71100006103518,156.06720001220702,164.16811427918515,160.95099113801734,0.6664766088508525,-0.5988274456268545,-0.7326194200972643,169.0928440186724,156.32915610339796,162.71100006103518,0.34511504390211256,1.4851138770258498
2023-04-20,163.15199966430663,156.30720001220703,164.5499419126158,161.37313949049638,0.636483613351509,-0.5906400360208238,-0.7137632603336802,169.3293708329335,156.97462849567975,163.15199966430663,0.34995261095890173,1.2339235660690535
2023-04-21,163.4565002441406,156.56920013427734,164.6222591987458,161.64327762249374,0.5890055600230789,-0.6513022064660603,-0.7140874145486154,169.3515343769593,157.56146611132192,163.4565002441406,0.3483490741055878,0.965024935612654
2023-04-24,163.71050033569335,156.85840026855467,164.73114268063946,161.91636830460936,0.595190205448144,-0.6986501382196575,-0.7264378649006347,169.4597762393736,157.9612244320131,163.71050033569335,0.34352307247271296,1.1330547056774531
2023-04-25,163.98500061035156,157.1136004638672,164.5832752332274,162.05367467259836,0.5503117431354828,-0.8024200579706657,-0.7613900357373706,169.13564715694622,158.8343540637569,163.98500061035156,0.3412467888588104,0.8842611734761759
2023-04-26,164.29050064086914,157.31180023193357,164.4566166599364,162.18006873439373,0.5500251607968062,-0.8943435714671522,-0.8113535407645935,168.49739277006316,160.08360851167512,164.29050064086914,0.3337843556808279,0.6472301624624328
2023-04-27,164.67250061035156,157.61600036621093,165.06483004488607,162.641545395706,0.6430268397155714,-0.8004570426473465,-0.8304742057260588,168.9206742740395,160.42432694666363,164.67250061035156,0.33656969571824935,0.9536337472522789
2023-04-28,165.03850021362305,157.90300018310546,165.7748550650238,163.16291186089674,0.6634837232628066,-0.6847113999778135,-0.8202585995509905,169.68995972104176,160.38704070620435,165.03850021362305,0.3423002148599918,1.2140622862281591
2023-05-01,165.27300033569338,158.2205999755859,166.36179987623407,163.63899219252593,0.6605947164790925,-0.6051487686999228,-0.7950162483515877,170.3486073397411,160.19739333164566,165.27300033569338,0.3490360084155883,0.9057336554400011
2023-05-02,165.39150009155276,158.54039978027345,166.69690655468003,164.0020293105709,0.6263281472532419,-0.5970086097453813,-0.7734088336775391,170.66219922954585,160.12080095355967,165.39150009155276,0.3488430293284928,0.6235351521215695
2023-05-03,165.48249969482424,158.9197998046875,166.81276661522804,164.25743432076877,0.5919980550444534,-0.6534546964761359,-0.7680570317552655,170.83278125914217,160.13221813050632,165.48249969482424,0.35024549055861315,0.2527468845305781
2023-05-04,165.58399963378906,159.257399597168,166.6554168722903,164.37095720709203,0.5431691663775936,-0.796193715046327,-0.792463291960534,170.87336670998187,160.29463255759626,165.58399963378906,0.3364682396449979,-0.19747567210284506
2023-05-05,166.02949981689454,159.74079986572264,167.71920001874082,165.05236832687922,0.6774490384515331,-0.5442883104637355,-0.7618031460417467,172.38470176954084,159.67429786424825,166.02949981689454,0.34157280580094473,0.4002127040257401
2023-05-08,166.60299987792968,160.27659973144534,168.6085538620115,165.67811882118446,0.6755248631775039,-0.34293927690674486,-0.6994985407537506,173.48669731410385,159.7193024417555,166.60299987792968,0.3463127600886097,0.06930351937019665
2023-05-09,167.15149993896483,160.75359985351562,169.0949308482345,166.12936959535307,0.6280515516574696,-0.28595476333190567,-0.6397049018612747,173.83354572206215,160.4694541558675,167.15149993896483,0.3483354366048498,-0.20127106175274445
2023-05-10,167.82449951171876,161.27659973144534,169.78186418828977,166.67978648151905,0.6550624897844188,-0.1399336551149644,-0.5670712839854171,174.22142234442458,161.42757667901293,167.82449951171876,0.35128076222846993,0.08786708650326645
2023-05-11,168.23399963378907,161.84539978027345,170.39234662086056,167.20350600140654,0.6579023662568688,-0.014768864375700168,-0.48879918854328874,175.05506195493385,161.4129373126443,168.23399963378907,0.3552610807673963,0.3472065514295521
2023-05-12,168.60199966430665,162.37859985351562,170.72737134445413,167.60102461791115,0.6235666044678233,-0.013933087923082963,-0.42703158744011516,175.52945354775937,161.67454578085392,168.60199966430665,0.35288842410809357,0.0717091769025552
2023-05-15,168.94400024414062,162.79940002441407,170.93393072595637,167.93206037393395,0.609061470584937,-0.08918421166895318,-0.3900904366893445,175.84583921887435,162.0421612694069,168.94400024414062,0.3506852429244553,-0.1630928878597316
2023-05-16,169.2240005493164,163.16420013427734,171.10871174107365,168.23857496284393,0.609061470584937,-0.20424508322489635,-0.3789604251655908,176.15753927573792,162.29046182289488,169.2240005493164,0.3486394318253626,-0.1911518914626963
2023-05-17,169.4770004272461,163.58600006103518,171.3519872334325,168.56831033162632,0.6217159576541909,-0.29148116008957814,-0.38778961637589093,176.5338145988965,162.42018625559572,169.4770004272461,0.3390256970260613,0.12309528730708726
2023-05-18,169.8970008850098,164.02960021972655,171.92091274394411,169.04843571830273,0.6660309629223141,-0.10761909973126796,-0.37453489203072926,177.23947801384023,162.55452375617935,169.8970008850098,0.33730458765301735,0.5027185802062275
2023-05-19,170.4040008544922,164.52100036621096,172.41923442366183,169.501144454881,0.6679833249086742,0.01929345695729604,-0.3472429285556371,177.72886812085898,163.07913358812544,170.4040008544922,0.3388570011414558,0.829942213618886
2023-05-22,170.84750061035157,165.0350003051758,172.6931978889819,169.84920760253738,0.6331933327562493,-0.08615511017375235,-0.34262911230623194,177.94954274538435,163.7454584753188,170.84750061035157,0.33229644176455897,0.5232857405897277
2023-05-23,171.23700027465821,165.45680023193358,172.5188593766145,169.97593278446746,0.5485793049237915,-0.633847514690701,-0.45824430363510604,177.5108853219326,164.96311522738384,171.23700027465821,0.31600701276726595,0.155415482171877
2023-05-24,171.64100036621096,165.84180023193358,172.41441890911852,170.1140115662025,0.5553658054887173,-1.0652759867060668,-0.6894120140735851,176.83535817680337,166.44664255561855,171.64100036621096,0.297616252545463,0.43950892695425914
2023-05-25,171.87000045776367,166.24180023193358,172.50297069127936,170.32704815338482,0.5830886617933202,-1.2773554224389583,-0.9675081382804839,176.86458871534606,166.87541220018127,171.87000045776367,0.28591048471597086,0.835673888492355
2023-05-26,172.1575004577637,166.6333999633789,172.9532817658181,170.7050440439327,0.6350771410770196,-1.151681379865911,-1.1504258984017204,177.281589426452,167.03341148907538,172.1575004577637,0.28110668465634453,1.2545998677492014
2023-05-30,172.54300079345705,167.07940002441404,173.62200811750114,171.1935595259938,0.669130595390615,-0.8254521980031516,-1.179243425706025,178.00287185811334,167.08312972880077,172.54300079345705,0.2852309919705596,1.6785556710950311
2023-05-31,172.9785011291504,167.47640014648437,174.18016071480866,171.64218474629055,0.6673373376832612,-0.6214066136966587,-1.1284869457929911,178.48327367632513,167.47372858197568,172.9785011291504,0.2899194458432057,0.8274002486661365
2023-06-01,173.61050109863282,167.89260009765627,175.08936619528282,172.26794856789056,0.7141882312365514,-0.09275109594737861,-0.9273209596831866,179.34052360577542,167.88047859149023,173.61050109863282,0.29613697699260066,1.3872181147818294
2023-06-02,174.3685012817383,168.355,175.9910016957381,172.91106326273143,0.7267386354898675,0.3868508479472878,-0.6276831383914646,179.742396693488,168.99460586998862,174.3685012817383,0.3057094455894439,1.8672972889194108
